CountryOrTerritory	ReportingYear	UpdateTime	StationLocalId	SamplingPointLocalId	SamplingPoint_Latitude	SamplingPoint_Longitude	Pollutant	AggregationType	Namespace	Unit	BeginPosition	EndPosition	Validity	Verification	DataCoverage	DataCapture	TimeCoverage	AQValue
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBY115	SPO.DE_DEBY115_PM10_BaP_dataGroup3	48.149606	11.536513	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	90.95893151	90.95893151	100	0.219476
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW152	SPO.DE_DEBW152_PM10_BaP_dataGroup3	49.146	9.22589	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	31.50684932	100	31.50684932	9.13
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW157	SPO.DE_DEBW157_PM10_BaP_dataGroup3	48.67271	9.378665	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	0.21417453
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHH059	SPO.DE_DEHH059_PM10_BaP_dataGroup3	53.50793	9.990569	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	42.46693151	45.05938953	94.24657534	0.143402
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEUB028	SPO.DE_DEUB028_PM10_BaP_dataGroup3	54.436985	12.721938	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	0.125873
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW307	SPO.DE_DENW307_PM10_BaP_dataGroup3	51.481842	6.527344	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.7110411	96.7110411	100	0.071416
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW125	SPO.DE_DEBW125_PM10_BaP_dataGroup3	49.00371	8.52628	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.79452055	100	34.79452055	0.68870425
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW080	SPO.DE_DEBW080_PM10_BaP_dataGroup3	49.00796	8.38719	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.01345711
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW033	SPO.DE_DEBW033_PM10_BaP_dataGroup3	48.889039	8.665536	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	0.09919697
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW081	SPO.DE_DEBW081_PM10_BaP_dataGroup3	49.028594	8.355628	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	0.00357812
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW081	SPO.DE_DEBW081_PM10_BaP_dataGroup3	49.028594	8.355628	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	2.53628881
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN084	SPO.DE_DESN084_PM10_BaP_dataGroup3	51.026294	13.731608	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	0.041
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN020	SPO.DE_DESN020_PM10_BaP_dataGroup3	51.155801	14.973958	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.041
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN020	SPO.DE_DESN020_PM10_BaP_dataGroup3	51.155801	14.973958	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	7.239
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN006	SPO.DE_DESN006_PM10_BaP_dataGroup3	51.125	12.493056	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	1.83
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN006	SPO.DE_DESN006_PM10_BaP_dataGroup3	51.125	12.493056	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.041
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN077	SPO.DE_DESN077_PM10_BaP_dataGroup3	51.335872	12.334686	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	0.32663865
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN077	SPO.DE_DESN077_PM10_BaP_dataGroup3	51.335872	12.334686	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	2.191
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHE020	SPO.DE_DEHE020_PM10_BaP_dataGroup3	50.567185	8.500619	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.10979261
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DERP022	SPO.DE_DERP022_PM10_BaP_dataGroup3	49.842136	7.866208	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	48.49315068	100	48.49315068	0.07
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW107	SPO.DE_DEBW107_PM10_BaP_dataGroup3	48.507703	9.051178	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	5.60028683
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW087	SPO.DE_DEBW087_PM10_BaP_dataGroup3	48.345778	9.207639	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.32876712	100	32.32876712	0.88680557
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW087	SPO.DE_DEBW087_PM10_BaP_dataGroup3	48.345778	9.207639	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.32876712	100	32.32876712	0.05225793
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DERP022	SPO.DE_DERP022_PM10_BaP_dataGroup3	49.842136	7.866208	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	48.49315068	100	48.49315068	0
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHE020	SPO.DE_DEHE020_PM10_BaP_dataGroup3	50.567185	8.500619	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.27277396
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHE063	SPO.DE_DEHE063_PM10_BaP_dataGroup3	49.643238	8.642	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	0.005
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEST002	SPO.DE_DEST002_PM10_BaP_dataGroup3	52.268354	11.864763	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.32876712	100	32.32876712	0.00292528
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW082	SPO.DE_DENW082_PM10_BaP_dataGroup2	51.21311	6.782565	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.7260274	100	99.7260274	0.01
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW082	SPO.DE_DENW082_PM10_BaP_dataGroup2	51.21311	6.782565	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.7260274	100	99.7260274	0.82
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW131	SPO.DE_DENW131_PM10_BaP_dataGroup2	51.506217	6.746857	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.43835616	100	96.43835616	0.20076704
Denmark	2015	0001-01-01T00:00:00Z	STA-DK0057A	SPO-DK0057A_05029_100	55.632	12.4633	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	DK.NERI.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.91780822	100	1.91780822	0.399571
Denmark	2015	0001-01-01T00:00:00Z	STA-DK0034A	SPO-DK0034A_05029_100	55.6743	12.5711	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	DK.NERI.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.91780822	100	1.91780822	0.414857
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0019A	SPO-EE0019A_05029_100	59.40972519	27.27862167	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	1.12
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0022A	SPO-EE0022A_05029_100	59.37615967	28.17916679	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	2.53
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0009R	SPO-EE0009R_05029_100	59.4944458	25.9305687	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.80821918	100	97.80821918	0.68
Spain	2015	0001-01-01T00:00:00Z	STA_ES1845A	SP_04032005_27_M	36.99678	-1.89535	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES1971A	SP_14068001_27_M	38.13793	-4.90397	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	15.89041096	100	15.89041096	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES0008R	SP_33036999_27_M	43.43917	-4.85	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.52054795	100	34.52054795	0.05444444
Spain	2015	0001-01-01T00:00:00Z	STA_ES1826A	SP_46190005_27_M	39.55138888	-0.46083333	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.95890411	100	10.95890411	0.10225
Spain	2015	0001-01-01T00:00:00Z	STA_ES1272A	SP_33024025_27_M	43.529862	-5.673498	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.15068493	100	13.15068493	0.5825
Spain	2015	0001-01-01T00:00:00Z	STA_ES1826A	SP_46190005_27_M	39.55138888	-0.46083333	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.95890411	100	10.95890411	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES1802A	SP_28016001_27_M	40.91028	-3.46667	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.97260274	100	13.97260274	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1635A	SP_03014006_27_M	38.35944444	-0.47194444	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.23287671	100	11.23287671	0
Spain	2015	0001-01-01T00:00:00Z	STA_ES1623A	SP_03009006_27_M	38.70638888	-0.46694444	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.78082192	100	11.78082192	0.04
Spain	2015	0001-01-01T00:00:00Z	STA_ES1623A	SP_03009006_27_M	38.70638888	-0.46694444	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.78082192	100	11.78082192	0.05627906
Spain	2015	0001-01-01T00:00:00Z	STA_ES1849A	SP_03065007_27_M	38.25916666	-0.7175	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	8.76712329	100	8.76712329	0.04
Spain	2015	0001-01-01T00:00:00Z	STA_ES1752A	SP_28148004_27_M	40.455	-3.48417	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.87671233	100	32.87671233	0.095
Spain	2015	0001-01-01T00:00:00Z	STA_ES1557A	SP_15041001_27_M	43.25972222	-8.555	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	20	100	20	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1285A	SP_27033001_27_M	43.53611111	-7.74027777	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.054
Spain	2015	0001-01-01T00:00:00Z	STA_ES0712A	SP_11008001_27_M	36.17538	-5.48083	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.69863014	100	13.69863014	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES1750A	SP_29067006_27_M	36.71964	-4.4475	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.42465753	100	13.42465753	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES1970A	SP_46250050_27_M	39.45027777	-0.39638888	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.23287671	100	11.23287671	0.14243902
Spain	2015	0001-01-01T00:00:00Z	STA_ES1697A	SP_20069005_27_M	43.30944444	-2.01111111	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	24.38356164	100	24.38356164	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1577A	SP_39016003_27_M	43.42083	-3.84111	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	2.7
Spain	2015	0001-01-01T00:00:00Z	STA_ES1831A	SP_07054001_27_M	38.93492	1.43181	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1247A	SP_07026002_27_M	38.90648	1.43537	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1247A	SP_07026002_27_M	38.90648	1.43537	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1247A	SP_07026002_27_M	38.90648	1.43537	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1827A	SP_07010001_27_M	39.67766	2.68665	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	8.21917808	100	8.21917808	0.029
Spain	2015	0001-01-01T00:00:00Z	STA_ES1827A	SP_07010001_27_M	39.67766	2.68665	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	8.21917808	100	8.21917808	0.004
Spain	2015	0001-01-01T00:00:00Z	STA_ES2021A	SP_38038026_27_M	28.46301	-16.26488	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.08612142
Spain	2015	0001-01-01T00:00:00Z	STA_ES2021A	SP_38038026_27_M	28.46301	-16.26488	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.08574
Spain	2015	0001-01-01T00:00:00Z	STA_ES1135A	SP_08102005_27_M	41.57762689	1.625893365	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.79452055	100	14.79452055	0.15703703
Spain	2015	0001-01-01T00:00:00Z	STA_ES1851A	SP_08022006_27_M	42.09791019	1.848237224	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES1842A	SP_08282001_27_M	41.48151316	2.26915353	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES1842A	SP_08282001_27_M	41.48151316	2.26915353	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.42
Spain	2015	0001-01-01T00:00:00Z	STA_ES1438A	SP_08019043_27_M	41.38534328	2.15382196	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.36986301	100	41.36986301	0.94
Spain	2015	0001-01-01T00:00:00Z	STA_ES1438A	SP_08019043_27_M	41.38534328	2.15382196	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.36986301	100	41.36986301	0.17682119
Spain	2015	0001-01-01T00:00:00Z	STA_ES1425A	SP_41091016_27_M	37.37525	-6.00558	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	0.09508474
Spain	2015	0001-01-01T00:00:00Z	STA_ES1425A	SP_41091016_27_M	37.37525	-6.00558	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	0.06
Spain	2015	0001-01-01T00:00:00Z	STA_ES1615A	SP_10037001_27_M	39.47278	-6.36028	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	5.47945205	100	5.47945205	0
Spain	2015	0001-01-01T00:00:00Z	STA_ES1123A	SP_43047001_27_M	41.15492354	1.217717688	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.24657534	100	14.24657534	0.1825
Spain	2015	0001-01-01T00:00:00Z	STA_ES1397A	SP_08112003_27_M	42.0032765	2.287271914	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	29.04109589	100	29.04109589	11.13
Spain	2015	0001-01-01T00:00:00Z	STA_ES1225A	SP_25120001_27_M	41.61579487	0.615725897	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.79452055	100	14.79452055	2.78
Spain	2015	0001-01-01T00:00:00Z	STA_ES1852A	SP_08019053_27_M	41.42068447	2.170571748	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	45.75342466	100	45.75342466	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1754A	SP_43044003_27_M	40.64300475	0.288445976	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.79452055	100	14.79452055	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES1818A	SP_45168002_27_M	39.86806	-4.02083	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	7.67123288	100	7.67123288	0.0019
Spain	2015	0001-01-01T00:00:00Z	STA_ES1037A	SP_39087004_27_M	43.3675	-4.04278	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.27113207
Spain	2015	0001-01-01T00:00:00Z	STA_ES0559A	SP_08019028_27_M	41.38742396	2.164918317	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.09589041	100	41.09589041	0.1578
Spain	2015	0001-01-01T00:00:00Z	STA_ES0559A	SP_08019028_27_M	41.38742396	2.164918317	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.09589041	100	41.09589041	0.08
Spain	2015	0001-01-01T00:00:00Z	STA_ES1095A	SP_07032002_27_M	39.89092	4.252975	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1393A	SP_04013004_27_M	36.84133	-2.44672	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES1182A	SP_46131002_27_M	38.96666666	-0.19	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.1369863	100	10.1369863	0.3154054
Spain	2015	0001-01-01T00:00:00Z	STA_ES1182A	SP_46131002_27_M	38.96666666	-0.19	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.1369863	100	10.1369863	4.6
Spain	2015	0001-01-01T00:00:00Z	STA_ES1182A	SP_46131002_27_M	38.96666666	-0.19	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.1369863	100	10.1369863	0
